time,T_amb,q_server_kW,T_room,phi_room,X_room,vent_on,ac_on,m_dot_vent,Q_AC_kW,Q_AC_max_kW,m_dot_ac,W_comp_kW,fan_limited,ac_overloaded,n_cycles_cum
0.0,11.4,2.2,14.998626750135173,0.5287937031277298,0.005661081003599224,True,False,0.6014830306896808,0.0,0.0,0.0,0.0,False,False,0
0.08333333333333333,11.25,2.18,14.999380519860813,0.4962763731760827,0.005310249929631736,True,False,0.5722476267785782,0.0,0.0,0.0,0.0,False,False,0
0.16666666666666666,11.1,2.17,14.999710957277752,0.4795422529155957,0.00512982507591062,True,False,0.5477822455516784,0.0,0.0,0.0,0.0,False,False,0
0.25,10.95,2.15,14.999860361051423,0.46959284727456135,0.005022582232679163,True,False,0.5226956930034242,0.0,0.0,0.0,0.0,False,False,0
0.3333333333333333,10.8,2.13,14.99993031943434,0.4626438727950957,0.004947689975843937,True,False,0.4993984393615324,0.0,0.0,0.0,0.0,False,False,0
0.4166666666666667,10.65,2.12,14.999964276629546,0.45706261845951995,0.004887543672446731,True,False,0.47996954015548693,0.0,0.0,0.0,0.0,False,False,0
0.5,10.5,2.1,14.999981160212517,0.4521647087445564,0.004834766658650804,True,False,0.4596454524846607,0.0,0.0,0.0,0.0,False,False,0
0.5833333333333334,10.38,2.08,14.999989838304598,0.44800506972357634,0.0047899499463660644,True,False,0.44348210706354196,0.0,0.0,0.0,0.0,False,False,0
0.6666666666666666,10.27,2.07,14.999994423954508,0.4443422759073596,0.004750490657346247,True,False,0.4311205740301008,0.0,0.0,0.0,0.0,False,False,0
0.75,10.15,2.05,14.999996877019546,0.44083561088404977,0.004712717384868554,True,False,0.41642718156794545,0.0,0.0,0.0,0.0,False,False,0
0.8333333333333334,10.03,2.03,14.999998216523915,0.43742286651053824,0.004675959853733265,True,False,0.40244213141676094,0.0,0.0,0.0,0.0,False,False,0
0.9166666666666666,9.92,2.02,14.999998966316873,0.4341758177418892,0.0046409908133873325,True,False,0.39181833371846714,0.0,0.0,0.0,0.0,False,False,0
1.0,9.8,2.0,14.999999390115983,0.4309280138444482,0.00460601744358362,True,False,0.37901778694183824,0.0,0.0,0.0,0.0,False,False,0
1.0833333333333333,9.67,2.0,14.999999635516478,0.42755665072951726,0.00456971761887243,True,False,0.36980604356281155,0.0,0.0,0.0,0.0,False,False,0
1.1666666666666667,9.53,2.0,14.999999779294885,0.4240200451615419,0.00453164309621976,True,False,0.3603748677319671,0.0,0.0,0.0,0.0,False,False,0
1.25,9.4,2.0,14.999999864796854,0.4205044067746743,0.004493798871376798,True,False,0.35203914546881954,0.0,0.0,0.0,0.0,False,False,0
1.3333333333333333,9.27,2.0,14.999999916252346,0.4170117292940727,0.004456206326827914,True,False,0.3440812617797342,0.0,0.0,0.0,0.0,False,False,0
1.4166666666666667,9.13,2.0,14.999999947531002,0.4134449931056163,0.004417821319562134,True,False,0.3359050091973589,0.0,0.0,0.0,0.0,False,False,0
1.5,9.0,2.0,14.999999966794002,0.4099412677591304,0.004380119007657946,True,False,0.3286540612886851,0.0,0.0,0.0,0.0,False,False,0
1.5833333333333335,8.88,2.0,14.999999978796335,0.40657905966284313,0.004343943776292411,True,False,0.322233998599825,0.0,0.0,0.0,0.0,False,False,0
1.6666666666666665,8.77,2.0,14.999999986353203,0.40340370376934076,0.004309782791640409,True,False,0.31656597018849286,0.0,0.0,0.0,0.0,False,False,0
1.75,8.65,2.0,14.999999991143671,0.40026123798211255,0.004275979311621398,True,False,0.3106063830216406,0.0,0.0,0.0,0.0,False,False,0
1.8333333333333335,8.53,2.0,14.99999999420643,0.39714728185152753,0.004242486108488224,True,False,0.3048676178867324,0.0,0.0,0.0,0.0,False,False,0
1.9166666666666665,8.42,2.0,14.999999996183128,0.39414520377477313,0.00421019963863792,True,False,0.29979075645028475,0.0,0.0,0.0,0.0,False,False,0
2.0,8.3,2.0,14.999999997466604,0.39113633187674635,0.004177843443283968,True,False,0.29444227154496416,0.0,0.0,0.0,0.0,False,False,0
2.0833333333333335,8.18,2.0,14.999999998306372,0.38813060931554516,0.004145524452764568,True,False,0.2892817886043919,0.0,0.0,0.0,0.0,False,False,0
2.1666666666666665,8.07,2.0,14.999999998860545,0.38521516464315814,0.00411417936113937,True,False,0.2847081637324595,0.0,0.0,0.0,0.0,False,False,0
2.25,7.95,2.0,14.99999999922822,0.38228520839026403,0.00408268141136216,True,False,0.2798813402387812,0.0,0.0,0.0,0.0,False,False,0
2.3333333333333335,7.83,2.0,14.999999999473843,0.3793528235337699,0.004051160526218716,True,False,0.27521589390081125,0.0,0.0,0.0,0.0,False,False,0
2.4166666666666665,7.72,2.0,14.999999999639224,0.37650186574471317,0.004020517962281939,True,False,0.271074188034309,0.0,0.0,0.0,0.0,False,False,0
2.5,7.6,2.0,14.999999999751106,0.3736360710338221,0.003989718951607117,True,False,0.2666962256438685,0.0,0.0,0.0,0.0,False,False,0
2.5833333333333335,7.5,2.02,14.999999999828079,0.3708910967425841,0.003960221252668164,True,False,0.26578635816178026,0.0,0.0,0.0,0.0,False,False,0
2.6666666666666665,7.4,2.03,14.999999999880883,0.36824428133662446,0.003931781008948753,True,False,0.26360207183424395,0.0,0.0,0.0,0.0,False,False,0
2.75,7.3,2.05,14.99999999991737,0.36565829342595196,0.0039039968573639,True,False,0.26275628484465235,0.0,0.0,0.0,0.0,False,False,0
2.8333333333333335,7.2,2.07,14.999999999942617,0.3631186444232175,0.003876712976917588,True,False,0.2619323476226442,0.0,0.0,0.0,0.0,False,False,0
2.9166666666666665,7.1,2.08,14.999999999960039,0.36062530191317826,0.0038499288888941257,True,False,0.25988000586859006,0.0,0.0,0.0,0.0,False,False,0
3.0,7.0,2.1,14.999999999972141,0.35815823021306004,0.003823429264485464,True,False,0.25911286845743675,0.0,0.0,0.0,0.0,False,False,0
3.0833333333333335,6.9,2.12,14.999999999980552,0.3557136788353013,0.0037971737515854775,True,False,0.2583648258253439,0.0,0.0,0.0,0.0,False,False,0
3.1666666666666665,6.8,2.13,14.999999999986393,0.3532984654906818,0.0037712355049691953,True,False,0.25643127526410237,0.0,0.0,0.0,0.0,False,False,0
3.25,6.7,2.15,14.999999999990468,0.3508983629300786,0.0037454616709801823,True,False,0.2557337990727156,0.0,0.0,0.0,0.0,False,False,0
3.3333333333333335,6.6,2.17,14.999999999993316,0.3485129989148984,0.0037198482124109183,True,False,0.25505307340993544,0.0,0.0,0.0,0.0,False,False,0
3.4166666666666665,6.5,2.18,14.999999999995298,0.3461511264519359,0.003694489066314156,True,False,0.25322691435653155,0.0,0.0,0.0,0.0,False,False,0
3.5,6.4,2.2,14.99999999999669,0.34380069785341943,0.003669254832151555,True,False,0.25259138828315425,0.0,0.0,0.0,0.0,False,False,0
3.5833333333333335,6.3,2.25,14.999999999997684,0.34143607491867006,0.003643870261180243,True,False,0.2553756156063277,0.0,0.0,0.0,0.0,False,False,0
3.6666666666666665,6.2,2.3,14.999999999998382,0.3390665049909807,0.003618434649703861,True,False,0.2580970337975264,0.0,0.0,0.0,0.0,False,False,0
3.75,6.1,2.35,14.999999999998877,0.3366985905314436,0.0035930188743988458,True,False,0.26075775505003324,0.0,0.0,0.0,0.0,False,False,0
3.8333333333333335,6.0,2.4,14.99999999999922,0.33433699728227617,0.0035676730038681002,True,False,0.26335979774429846,0.0,0.0,0.0,0.0,False,False,0
3.9166666666666665,5.9,2.45,14.999999999999462,0.33198498233547885,0.0035424319739686258,True,False,0.26590509160057135,0.0,0.0,0.0,0.0,False,False,0
4.0,5.8,2.5,14.999999999999629,0.3296447851761044,0.003517319790065141,True,False,0.26839548249560935,0.0,0.0,0.0,0.0,False,False,0
4.083333333333333,5.73,2.58,14.999999999999746,0.3275026114147956,0.003494334322799475,True,False,0.27490183739057855,0.0,0.0,0.0,0.0,False,False,0
4.166666666666667,5.67,2.67,14.999999999999828,0.32557159220013293,0.003473615985836972,True,False,0.2826700441631953,0.0,0.0,0.0,0.0,False,False,0
4.25,5.6,2.75,14.999999999999883,0.3237289462856153,0.0034538471054633584,True,False,0.28898115488833975,0.0,0.0,0.0,0.0,False,False,0
4.333333333333333,5.53,2.83,14.999999999999925,0.32195225604880884,0.00343478701581014,True,False,0.29519947344647335,0.0,0.0,0.0,0.0,False,False,0
4.416666666666667,5.47,2.92,14.999999999999948,0.32029474477051656,0.0034170065090820406,True,False,0.3026783738206428,0.0,0.0,0.0,0.0,False,False,0
4.5,5.4,3.0,14.99999999999997,0.3186520276002252,0.003399385699613499,True,False,0.3087136043657918,0.0,0.0,0.0,0.0,False,False,0
4.583333333333333,5.35,3.08,14.999999999999982,0.3171757393989229,0.0033835509582186753,True,False,0.31531114687992184,0.0,0.0,0.0,0.0,False,False,0
4.666666666666667,5.3,3.17,14.999999999999986,0.31581050628082674,0.0033689081128486587,True,False,0.32285951277792607,0.0,0.0,0.0,0.0,False,False,0
4.75,5.25,3.25,14.999999999999993,0.31452538772325694,0.0033551251649117553,True,False,0.32931757315876686,0.0,0.0,0.0,0.0,False,False,0
4.833333333333333,5.2,3.33,14.999999999999996,0.31329522825449546,0.0033419322245154814,True,False,0.33571008255703244,0.0,0.0,0.0,0.0,False,False,0
4.916666666666667,5.15,3.42,14.999999999999998,0.31210030668737493,0.003329117728676446,True,False,0.34304108147662926,0.0,0.0,0.0,0.0,False,False,0
5.0,5.1,3.5,14.999999999999996,0.310933161213506,0.003316601614318308,True,False,0.34930041509818777,0.0,0.0,0.0,0.0,False,False,0
5.083333333333333,5.08,3.58,15.0,0.31003544944063144,0.0033069751661970455,True,False,0.35656736729747246,0.0,0.0,0.0,0.0,False,False,0
5.166666666666667,5.07,3.67,15.000000000000002,0.30939315807955775,0.0033000878540677746,True,False,0.36516491808594864,0.0,0.0,0.0,0.0,False,False,0
5.25,5.05,3.75,15.000000000000002,0.30882714118104304,0.003294018561357734,True,False,0.3723783286064064,0.0,0.0,0.0,0.0,False,False,0
5.333333333333333,5.03,3.83,15.0,0.30830896189138607,0.0032884623256301147,True,False,0.3795629390667496,0.0,0.0,0.0,0.0,False,False,0
5.416666666666667,5.02,3.92,14.999999999999996,0.30790878517965725,0.003284171453392984,True,False,0.3880946856065965,0.0,0.0,0.0,0.0,False,False,0
5.5,5.0,4.0,14.999999999999998,0.30749111422688025,0.003279693062949592,True,False,0.39522656405004714,0.0,0.0,0.0,0.0,False,False,0
5.583333333333333,5.0,4.03,15.0,0.3072488431066748,0.003277095390346469,True,False,0.3981907632804225,0.0,0.0,0.0,0.0,False,False,0
5.666666666666667,5.0,4.07,15.0,0.30710864292024564,0.0032755921497028724,True,False,0.40214302892092296,0.0,0.0,0.0,0.0,False,False,0
5.75,5.0,4.1,15.0,0.30702810942395004,0.0032747286646415534,True,False,0.4051072281512983,0.0,0.0,0.0,0.0,False,False,0
5.833333333333333,5.0,4.13,15.0,0.3069820425326528,0.0032742347336944108,True,False,0.4080714273816736,0.0,0.0,0.0,0.0,False,False,0
5.916666666666667,5.0,4.17,15.0,0.30695575446501927,0.003273952872390793,True,False,0.4120236930221741,0.0,0.0,0.0,0.0,False,False,0
6.0,5.0,4.2,14.999999999999998,0.3069408630185242,0.0032737932060502885,True,False,0.4149878922525495,0.0,0.0,0.0,0.0,False,False,0
6.083333333333333,5.18,4.23,15.0,0.30866492729933936,0.0032922791941450537,True,False,0.4255779546494849,0.0,0.0,0.0,0.0,False,False,0
6.166666666666667,5.37,4.27,15.0,0.31152767706104934,0.0033229769594923506,True,False,0.4380396704574681,0.0,0.0,0.0,0.0,False,False,0
6.25,5.55,4.3,14.999999999999996,0.3149568522118388,0.0033597525710638613,True,False,0.4494813233204304,0.0,0.0,0.0,0.0,False,False,0
6.333333333333333,5.73,4.33,14.999999999999998,0.31872537020468245,0.0034001723969808856,True,False,0.4613662619772113,0.0,0.0,0.0,0.0,False,False,0
6.416666666666667,5.92,4.37,14.999999999999998,0.3228217956081039,0.003444115172026454,True,False,0.4753279141611977,0.0,0.0,0.0,0.0,False,False,0
6.5,6.1,4.4,15.000000000000002,0.3269978901723736,0.0034889189232346256,True,False,0.4882272860511261,0.0,0.0,0.0,0.0,False,False,0
6.583333333333333,6.42,4.42,15.0,0.3329314470332648,0.00355258886847386,True,False,0.5086568553039479,0.0,0.0,0.0,0.0,False,False,0
6.666666666666667,6.73,4.43,15.0,0.3397415672328448,0.0036256807417058418,True,False,0.5288338439734104,0.0,0.0,0.0,0.0,False,False,0
6.75,7.05,4.45,14.999999999999998,0.3472273167037092,0.003706043739210667,True,False,0.5525111593746055,0.0,0.0,0.0,0.0,False,False,0
6.833333333333333,7.37,4.47,14.999999999999996,0.3551365002839323,0.0037909749319750825,True,False,0.5781712066143888,0.0,0.0,0.0,0.0,False,False,0
6.916666666666667,7.68,4.48,14.999999999999998,0.36317570954611406,0.0038773260111130336,True,False,0.6039016211680099,0.0,0.0,0.0,0.0,False,False,0
7.0,8.0,4.5,15.000000000000002,0.3715289188839903,0.003967075089197944,True,False,0.634212964931614,0.0,0.0,0.0,0.0,False,False,0
7.083333333333333,8.33,4.52,15.000000000000002,0.3802843693534703,0.004061173584524384,True,False,0.6684206994488632,0.0,0.0,0.0,0.0,False,False,0
7.166666666666667,8.67,4.53,15.000000000000002,0.3894835151301172,0.00416007114161779,True,False,0.7057377004730943,0.0,0.0,0.0,0.0,False,False,0
7.25,9.0,4.55,15.0,0.3988111358852578,0.004260381806849437,True,False,0.7476879894317586,0.0,0.0,0.0,0.0,False,False,0
7.333333333333333,9.33,4.57,14.999999999999996,0.40830239930980355,0.0043624853060457965,True,False,0.794514690061865,0.0,0.0,0.0,0.0,False,False,0
7.416666666666667,9.67,4.58,15.000000000000002,0.41816804047344286,0.0044686515173938965,True,False,0.8468558397588385,0.0,0.0,0.0,0.0,False,False,0
7.5,10.0,4.6,15.0,0.428092217746379,0.004575483964680889,True,False,0.9064852575041709,0.0,0.0,0.0,0.0,False,False,0
7.583333333333333,10.37,4.62,14.999999999999996,0.4390862432981014,0.0046938757344719235,True,False,0.9829216752213736,0.0,0.0,0.0,0.0,False,False,0
7.666666666666667,10.73,4.63,14.999999999999996,0.4503210212156058,0.004814906332821347,True,False,1.0678089433852436,0.0,0.0,0.0,0.0,False,False,0
7.75,11.1,4.65,15.0,0.4620611848052985,0.004941431336123959,True,False,1.1738190976107397,0.0,0.0,0.0,0.0,False,False,0
7.833333333333333,11.47,4.67,15.0,0.4741075634471922,0.005071309557829851,True,False,1.3020236562073857,0.0,0.0,0.0,0.0,False,False,0
7.916666666666667,11.83,4.68,15.0,0.48610633920605884,0.005200728052368484,True,False,1.4525145936824515,0.0,0.0,0.0,0.0,False,False,0
8.0,12.2,4.7,21.44280735643498,0.32431568531718036,0.005200728052368484,False,False,0.0,0.0,4.751494117647058,0.0,0.0,False,False,0
8.083333333333334,12.6,4.72,21.42920130607294,0.3245861337254281,0.005200728052368484,False,True,0.0,4.732011764705883,4.732011764705883,0.28335889368973827,0.9031647058823529,False,False,1
8.166666666666666,13.0,4.73,21.44900272722321,0.3241926235552548,0.005200728052368484,False,True,0.0,4.712529411764706,4.712529411764706,0.2824259666578639,0.9104117647058824,False,True,1
8.25,13.4,4.75,21.51361732562579,0.32291227948212553,0.005200728052368484,False,True,0.0,4.693047058823529,4.693047058823529,0.28091979164476255,0.9176588235294119,False,True,1
8.333333333333334,13.8,4.77,21.623186837101404,0.32075413874072,0.005200728052368484,False,True,0.0,4.673564705882353,4.673564705882353,0.27865898105596787,0.9248823529411765,False,True,1
8.416666666666666,14.2,4.78,21.766533127634627,0.3179551883825179,0.005200728052368484,False,True,0.0,4.654082352941177,4.654082352941177,0.2756682687275561,0.9319411764705883,False,True,1
8.5,14.6,4.8,21.95525692002852,0.31431204522417067,0.005200728052368484,False,True,0.0,4.634600000000001,4.6346,0.2721673264229315,0.9390000000000001,False,True,1
8.583333333333334,14.97,4.82,22.187981622913483,0.3098840558963085,0.005200728052368484,False,True,0.0,4.616578823529411,4.616578823529411,0.2680913991976072,0.945529411764706,False,True,1
8.666666666666666,15.33,4.83,22.45300800050316,0.30492679974449055,0.005200728052368484,False,True,0.0,4.599044705882353,4.599044705882353,0.26345700580450276,0.9518823529411764,False,True,1
8.75,15.7,4.85,22.762679081295897,0.2992472700113065,0.005200728052368484,False,True,0.0,4.581023529411765,4.581023529411765,0.25843970453580833,0.9584117647058823,False,True,1
8.833333333333334,16.07,4.87,23.117400166666485,0.2928874164107264,0.005200728052368484,False,True,0.0,4.563002352941176,4.563002352941176,0.25293517194473164,0.9649411764705883,False,True,1
8.916666666666666,16.43,4.88,23.50543544156855,0.28610406140724876,0.005200728052368484,False,True,0.0,4.545468235294118,4.545468235294118,0.247030030203301,0.9712941176470588,False,True,1
9.0,16.8,4.9,23.93931865248846,0.27872802121624674,0.005200728052368484,False,True,0.0,4.52744705882353,4.52744705882353,0.24089127657482415,0.9778235294117648,False,True,1
9.083333333333334,17.07,4.92,24.4137413165463,0.27090707068583203,0.005200728052368484,False,True,0.0,4.514296470588236,4.514296470588236,0.23468899624702783,0.9825882352941177,False,True,1
9.166666666666666,17.33,4.93,24.91677532316851,0.2628835431175222,0.005200728052368484,False,True,0.0,4.501632941176471,4.501632941176471,0.22831152918859676,0.9871764705882352,False,True,1
9.25,17.6,4.95,25.461037646916843,0.2545027941586762,0.005200728052368484,False,True,0.0,4.488482352941176,4.488482352941176,0.22189499116226086,0.9919411764705882,False,True,1
9.333333333333334,17.87,4.97,26.046918933923713,0.24581630001677557,0.005200728052368484,False,True,0.0,4.475331764705882,4.475331764705882,0.21535977194401398,0.9967058823529411,False,True,1
9.416666666666666,18.13,4.98,26.662283222805797,0.23705105910122448,0.005200728052368484,False,True,0.0,4.462698823529412,4.462698823529412,0.20877382651322854,1.0012023529411764,False,True,1
9.5,18.4,5.0,27.31984536845408,0.22807246492636588,0.005200728052368484,False,True,0.0,4.449611764705883,4.449611764705883,0.20224830532594595,1.0057764705882353,False,True,1
9.583333333333334,18.62,5.0,27.993014976795767,0.21927642910109135,0.005200728052368484,False,True,0.0,4.438948235294117,4.438948235294117,0.19581948327865878,1.0095035294117647,False,True,1
9.666666666666666,18.83,5.0,28.681215018006814,0.21067797396521631,0.005200728052368484,False,True,0.0,4.428769411764707,4.428769411764707,0.18965056806202352,1.0130611764705884,False,True,1
9.75,19.05,5.0,29.38504791678465,0.2022760983595517,0.005200728052368484,False,True,0.0,4.4181058823529415,4.4181058823529415,0.18369576324978495,1.0167882352941175,False,True,1
9.833333333333334,19.27,5.0,30.104524464996558,0.1940767574915032,0.005200728052368484,False,True,0.0,4.407442352941176,4.407442352941176,0.1779631271519907,1.0205152941176472,False,True,1
9.916666666666666,19.48,5.0,30.839052845207647,0.1860913860222562,0.005200728052368484,False,True,0.0,4.397263529411765,4.397263529411765,0.17246361921559758,1.0240729411764704,False,True,1
10.0,19.7,5.0,31.589234951365682,0.17831725373049923,0.005200728052368484,False,True,0.0,4.3866,4.3866,0.1671546433764883,1.0277999999999998,False,True,1
10.083333333333334,19.87,4.98,32.32751254549547,0.17102343148772195,0.005200728052368484,False,True,0.0,4.378360000000001,4.378360000000001,0.16213345113058736,1.03068,False,True,1
10.166666666666666,20.03,4.97,33.065336596825176,0.1640697026525113,0.005200728052368484,False,True,0.0,4.370604705882353,4.370604705882353,0.15747384361358263,1.033390588235294,False,True,1
10.25,20.2,4.95,33.790837767936594,0.15754273832298643,0.005200728052368484,False,True,0.0,4.362364705882353,4.362364705882353,0.15304484890744172,1.036270588235294,False,True,1
10.333333333333334,20.37,4.93,34.503799146862,0.15141373957346652,0.005200728052368484,False,True,0.0,4.354124705882353,4.354124705882353,0.14890646794002238,1.039150588235294,False,True,1
10.416666666666666,20.53,4.92,35.21582572561385,0.145561087604899,0.005200728052368484,False,True,0.0,4.346369411764706,4.346369411764706,0.14504931894045314,1.0418611764705883,False,True,1
10.5,20.7,4.9,35.9149875477292,0.14006253894082968,0.005200728052368484,False,True,0.0,4.338129411764706,4.338129411764706,0.14136276708954684,1.044741176470588,False,True,1
10.583333333333334,20.82,4.88,36.59805451920167,0.13491700207598367,0.005200728052368484,False,True,0.0,4.33231294117647,4.33231294117647,0.13798050982215512,1.0467741176470589,False,True,1
10.666666666666666,20.93,4.87,37.27673843060684,0.13001586771496848,0.005200728052368484,False,True,0.0,4.326981176470588,4.326981176470588,0.13483159218539262,1.0486376470588235,False,True,1
10.75,21.05,4.85,37.939039855299505,0.12542697487959228,0.005200728052368484,False,True,0.0,4.321164705882353,4.321164705882353,0.1318190503803569,1.050670588235294,False,True,1
10.833333333333334,21.17,4.83,38.5848081963658,0.12112891623466075,0.005200728052368484,False,True,0.0,4.315348235294118,4.315348235294118,0.12899471376446697,1.0527035294117648,False,True,1
10.916666666666666,21.28,4.82,39.225859711353365,0.11702694901900008,0.005200728052368484,False,True,0.0,4.310016470588235,4.310016470588235,0.1263580917539226,1.0545670588235294,False,True,1
11.0,21.4,4.8,39.850150833903726,0.11318327192099309,0.005200728052368484,False,True,0.0,4.3042,4.3042,0.12382407103484457,1.0566,False,True,1
11.083333333333334,21.48,4.78,40.45509292272334,0.10959504403463279,0.005200728052368484,False,True,0.0,4.300322352941176,4.300322352941176,0.12149638347284779,1.0579552941176469,False,True,1
11.166666666666666,21.57,4.77,41.05381340672661,0.10617052270806868,0.005200728052368484,False,True,0.0,4.29596,4.29596,0.11930224115916309,1.05948,False,True,1
11.25,21.65,4.75,41.6329888776687,0.10297314258151612,0.005200728052368484,False,True,0.0,4.2920823529411765,4.2920823529411765,0.11721517511027353,1.0608352941176469,False,True,1
11.333333333333334,21.73,4.73,42.19251410968735,0.09998788226417235,0.005200728052368484,False,True,0.0,4.288204705882353,4.288204705882353,0.1152577550152276,1.062190588235294,False,True,1
11.416666666666666,21.82,4.72,42.74559209333711,0.09713343027081886,0.005200728052368484,False,True,0.0,4.283842352941177,4.283842352941177,0.11340832731778122,1.063715294117647,False,True,1
11.5,21.9,4.7,43.27886277846071,0.09446872513520004,0.005200728052368484,False,True,0.0,4.279964705882353,4.279964705882353,0.11164542893319218,1.065070588235294,False,True,1
11.583333333333334,21.92,4.68,43.788518450870384,0.0919995491221259,0.005200728052368484,False,True,0.0,4.278995294117647,4.278995294117647,0.11006513817822924,1.065409411764706,False,True,1
11.666666666666666,21.93,4.67,44.28657328443424,0.08965734528749343,0.005200728052368484,False,True,0.0,4.278510588235294,4.278510588235294,0.10860665062683363,1.0655788235294117,False,True,1
11.75,21.95,4.65,44.76086812297585,0.08748982969074395,0.005200728052368484,False,True,0.0,4.277541176470588,4.277541176470588,0.10720549595028517,1.0659176470588234,False,True,1
11.833333333333334,21.97,4.63,45.2113273708713,0.08548636549320224,0.005200728052368484,False,True,0.0,4.276571764705882,4.276571764705882,0.1059026694673857,1.0662564705882354,False,True,1
11.916666666666666,21.98,4.62,45.65001580028893,0.08358536042155332,0.005200728052368484,False,True,0.0,4.27608705882353,4.27608705882353,0.1047044477403435,1.0664258823529411,False,True,1
12.0,22.0,4.6,46.06475402619199,0.08183234089877167,0.005200728052368484,False,True,0.0,4.275117647058824,4.275117647058824,0.10355101329781395,1.066764705882353,False,True,1
12.083333333333334,21.95,4.58,46.45112604658709,0.08023684943618174,0.005200728052368484,False,True,0.0,4.277541176470588,4.277541176470588,0.10256329723681429,1.0659176470588234,False,True,1
12.166666666666666,21.9,4.57,46.82185409219321,0.0787392285430454,0.005200728052368484,False,True,0.0,4.279964705882353,4.279964705882353,0.10166485742417847,1.065070588235294,False,True,1
12.25,21.85,4.55,47.164116342441915,0.07738484938693861,0.005200728052368484,False,True,0.0,4.282388235294118,4.282388235294118,0.10082071102720302,1.0642235294117646,False,True,1
