time,T_amb,q_server_kW,T_room,phi_room,X_room,vent_on,ac_on,m_dot_vent,Q_AC_kW,Q_AC_max_kW,m_dot_ac,W_comp_kW,W_fan_kW,W_el_kW,COP_eff,fan_limited,ac_overloaded,n_cycles_cum
0.0,25.5,2.2,14.996831787906203,0.6001224486782688,0.006431847563044655,False,False,0.0,0.0,9.455764705882354,0.0,0.0,0.0,0.0,,False,False,0
0.08333333333333333,25.42,2.18,18.00580731529638,0.4955124558837597,0.006431847563044655,False,False,0.0,0.0,9.46598588235294,0.0,0.0,0.0,0.0,,False,False,0
0.16666666666666666,25.33,2.17,20.987428519710274,0.4116466565623139,0.006431847563044655,False,True,0.0,9.477484705882354,9.477484705882354,0.5074782957923127,3.453889515080573,0.012109393220604269,3.4659989083011773,3.6010377843713686,False,False,1
0.25,25.25,2.15,15.024685188453374,0.5543321110119876,0.005947163427230582,False,True,0.0,9.487705882352941,9.487705882352941,0.833705378487669,3.46091920254285,0.02511136854716613,3.486030571090016,3.5320989059087617,False,False,1
0.3333333333333333,25.17,2.13,9.884636384275924,0.7351275425166817,0.005623044095974031,False,False,0.0,0.0,3.0840154135252127,0.0,0.0,0.0,0.0,,False,False,1
0.4166666666666667,25.08,2.12,12.802197871600997,0.6058402599297854,0.005623044095974031,False,False,0.0,0.0,7.585333298503168,0.0,0.0,0.0,0.0,,False,False,1
0.5,25.0,2.1,15.70606188715459,0.5019390419522062,0.005623044095974031,False,False,0.0,0.0,9.519647058823528,0.0,0.0,0.0,0.0,,False,False,1
0.5833333333333334,24.92,2.08,18.58253095916523,0.4183381502212028,0.005623044095974031,False,True,0.0,9.529868235294117,9.529868235294117,0.672223608378995,3.484854531934522,0.014618388524683107,3.499472920459205,3.6271894277141037,False,False,2
0.6666666666666666,24.83,2.07,12.178938248879705,0.6211640457531822,0.005533185328879022,False,True,0.0,6.601558035126911,6.601558035126911,0.887169197864987,3.1227562829099904,0.04201173082029107,3.1647680137302814,2.457283786691998,False,False,2
0.75,24.75,2.05,8.716184528436475,0.7769826473387561,0.0054920563539237795,False,False,0.0,0.0,3.0840154135252127,0.0,0.0,0.0,0.0,,False,False,2
